Date,nikkei_close,nikkei_pct,nikkei_ma5,nikkei_ma15,nikkei_ma25,nikkei_kairi5,nikkei_kairi15,topix_close,topix_pct,topix_ma5,topix_ma15,topix_ma25,topix_kairi5,topix_kairi15,usd_jpy_close,usd_jpy_pct,usd_jpy_ma5,usd_jpy_ma15,usd_jpy_ma25,usd_jpy_kairi5,usd_jpy_kairi15,spy_close,spy_pct,spy_ma5,spy_ma15,spy_ma25,spy_kairi5,spy_kairi15,vix_close,vix_pct,vix_ma5,vix_ma15,vix_ma25,vix_kairi5,vix_kairi15,bank_close,bank_pct,bank_ma5,bank_ma15,bank_ma25,bank_kairi5,bank_kairi15,telecom_close,telecom_pct,telecom_ma5,telecom_ma15,telecom_ma25,telecom_kairi5,telecom_kairi15,electric_close,electric_pct,electric_ma5,electric_ma15,electric_ma25,electric_kairi5,electric_kairi15,auto_close,auto_pct,auto_ma5,auto_ma15,auto_ma25,auto_kairi5,auto_kairi15,trading_close,trading_pct,trading_ma5,trading_ma15,trading_ma25,trading_kairi5,trading_kairi15,machine_close,machine_pct,machine_ma5,machine_ma15,machine_ma25,machine_kairi5,machine_kairi15,ewj_close,ewj_pct,ewj_ma5,ewj_ma15,ewj_ma25,ewj_kairi5,ewj_kairi15
2023-08-23 04:00:00+00:00,31517.126953125,0.48810630856013226,,,,,,221.482177734375,0.5544850106158572,,,,,,145.76300048828125,-0.324817135152522,,,,,,422.11309814453125,-0.2708630796397493,,,,,,17.1299991607666,,,,,,,218.34060668945312,0.3722053733038466,,,,,,25775.884765625,0.3869505399317852,,,,,,30215.06640625,0.553384028678372,,,,,,25816.85546875,0.0,,,,,,130.56666564941406,-0.2459106885114526,,,,,,43192.0390625,0.6768477144996954,,,,,,54.68816375732422,0.48848051920287183,,,,,
2023-08-23 05:00:00+00:00,31517.126953125,0.48810630856013226,,,,,,221.482177734375,0.5544850106158572,,,,,,145.76300048828125,-0.324817135152522,,,,,,422.11309814453125,-0.2708630796397493,,,,,,16.969999313354492,-0.9340330137234454,,,,,,218.34060668945312,0.3722053733038466,,,,,,25775.884765625,0.3869505399317852,,,,,,30215.06640625,0.553384028678372,,,,,,25816.85546875,0.0,,,,,,130.56666564941406,-0.2459106885114526,,,,,,43192.0390625,0.6768477144996954,,,,,,54.68816375732422,0.48848051920287183,,,,,
2023-08-23 15:00:00+00:00,31727.623046875,0.6678784334088084,,,,,,222.3746795654297,0.40296778737884953,,,,,,145.76300048828125,-0.324817135152522,,,,,,422.11309814453125,-0.2708630796397493,,,,,,16.969999313354492,-0.9340330137234454,,,,,,220.0499267578125,0.782868608032472,,,,,,25998.25390625,0.8627022608417079,,,,,,30479.16796875,0.8740724211857787,,,,,,25816.85546875,0.0,,,,,,130.79385375976562,0.17400161765759314,,,,,,43744.69921875,1.2795417124213282,,,,,,54.68816375732422,0.48848051920287183,,,,,
2023-08-23 23:00:00+00:00,31727.623046875,0.6678784334088084,,,,,,222.3746795654297,0.40296778737884953,,,,,,144.67300415039062,-0.7477867046090769,,,,,,422.11309814453125,-0.2708630796397493,,,,,,16.969999313354492,-0.9340330137234454,,,,,,220.0499267578125,0.782868608032472,,,,,,25998.25390625,0.8627022608417079,,,,,,30479.16796875,0.8740724211857787,,,,,,25816.85546875,0.0,,,,,,130.79385375976562,0.17400161765759314,,,,,,43744.69921875,1.2795417124213282,,,,,,54.68816375732422,0.48848051920287183,,,,,
2023-08-24 04:00:00+00:00,31727.623046875,0.6678784334088084,,,,,,222.3746795654297,0.40296778737884953,,,,,,144.67300415039062,-0.7477867046090769,,,,,,426.814453125,1.113766666122018,,,,,,16.969999313354492,-0.9340330137234454,,,,,,220.0499267578125,0.782868608032472,,,,,,25998.25390625,0.8627022608417079,,,,,,30479.16796875,0.8740724211857787,,,,,,25816.85546875,0.0,,,,,,130.79385375976562,0.17400161765759314,,,,,,43744.69921875,1.2795417124213282,,,,,,55.41232681274414,1.32416780097675,,,,,
2023-08-24 05:00:00+00:00,31727.623046875,0.6678784334088084,,,,,,222.3746795654297,0.40296778737884953,,,,,,144.67300415039062,-0.7477867046090769,,,,,,426.814453125,1.113766666122018,,,,,,15.979999542236328,-5.833823283299056,,,,,,220.0499267578125,0.782868608032472,,,,,,25998.25390625,0.8627022608417079,,,,,,30479.16796875,0.8740724211857787,,,,,,25816.85546875,0.0,,,,,,130.79385375976562,0.17400161765759314,,,,,,43744.69921875,1.2795417124213282,,,,,,55.41232681274414,1.32416780097675,,,,,
2023-08-24 15:00:00+00:00,31115.26953125,-1.930032750074906,31350.642578125,,,-0.7507758295175494,,220.40179443359375,-0.8871896457327777,220.5145233154297,,,-0.05112084235590168,,144.67300415039062,-0.7477867046090769,,,,,,426.814453125,1.113766666122018,,,,,,15.979999542236328,-5.833823283299056,,,,,,219.420166015625,-0.28618993492355305,217.42298583984376,,,0.9185690133297977,,25747.49609375,-0.9645178995644654,25774.938671875,,,-0.10647000357344773,,29892.279296875,-1.9255403312739117,30091.8203125,,,-0.6631071618559135,,25652.08984375,-0.6382095030877832,25691.63203125,,,-0.15391076538813164,,129.56317138671875,-0.9409328784725002,130.11224975585938,,,-0.4220035931827425,,43089.0,-1.498922681971382,43089.0,,,0.0,,55.41232681274414,1.32416780097675,,,,,
2023-08-24 23:00:00+00:00,31115.26953125,-1.930032750074906,31350.642578125,,,-0.7507758295175494,,220.40179443359375,-0.8871896457327777,220.5145233154297,,,-0.05112084235590168,,146.06700134277344,0.9635503185748018,145.60920104980468,,,0.31440340972145575,,426.814453125,1.113766666122018,,,,,,15.979999542236328,-5.833823283299056,,,,,,219.420166015625,-0.28618993492355305,217.42298583984376,,,0.9185690133297977,,25747.49609375,-0.9645178995644654,25774.938671875,,,-0.10647000357344773,,29892.279296875,-1.9255403312739117,30091.8203125,,,-0.6631071618559135,,25652.08984375,-0.6382095030877832,25691.63203125,,,-0.15391076538813164,,129.56317138671875,-0.9409328784725002,130.11224975585938,,,-0.4220035931827425,,43089.0,-1.498922681971382,43089.0,,,0.0,,55.41232681274414,1.32416780097675,,,,,
2023-08-25 04:00:00+00:00,31115.26953125,-1.930032750074906,31350.642578125,,,-0.7507758295175494,,220.40179443359375,-0.8871896457327777,220.5145233154297,,,-0.05112084235590168,,146.06700134277344,0.9635503185748018,145.60920104980468,,,0.31440340972145575,,420.89923095703125,-1.3859001551281502,,,,,,15.979999542236328,-5.833823283299056,,,,,,219.420166015625,-0.28618993492355305,217.42298583984376,,,0.9185690133297977,,25747.49609375,-0.9645178995644654,25774.938671875,,,-0.10647000357344773,,29892.279296875,-1.9255403312739117,30091.8203125,,,-0.6631071618559135,,25652.08984375,-0.6382095030877832,25691.63203125,,,-0.15391076538813164,,129.56317138671875,-0.9409328784725002,130.11224975585938,,,-0.4220035931827425,,43089.0,-1.498922681971382,43089.0,,,0.0,,54.68816375732422,-1.3068627453005188,,,,,
2023-08-25 05:00:00+00:00,31115.26953125,-1.930032750074906,31350.642578125,,,-0.7507758295175494,,220.40179443359375,-0.8871896457327777,220.5145233154297,,,-0.05112084235590168,,146.06700134277344,0.9635503185748018,145.60920104980468,,,0.31440340972145575,,420.89923095703125,-1.3859001551281502,,,,,,17.200000762939453,7.634551036616566,,,,,,219.420166015625,-0.28618993492355305,217.42298583984376,,,0.9185690133297977,,25747.49609375,-0.9645178995644654,25774.938671875,,,-0.10647000357344773,,29892.279296875,-1.9255403312739117,30091.8203125,,,-0.6631071618559135,,25652.08984375,-0.6382095030877832,25691.63203125,,,-0.15391076538813164,,129.56317138671875,-0.9409328784725002,130.11224975585938,,,-0.4220035931827425,,43089.0,-1.498922681971382,43089.0,,,0.0,,54.68816375732422,-1.3068627453005188,,,,,
2023-08-27 15:00:00+00:00,31670.21484375,1.783514399393682,31478.854296875,,,0.6079018793704833,,223.64297485351562,1.4705780541629965,221.63249816894532,,,0.907121789981254,,146.06700134277344,0.9635503185748018,145.60920104980468,,,0.31440340972145575,,420.89923095703125,-1.3859001551281502,,,,,,17.200000762939453,7.634551036616566,,,,,,222.2090301513672,1.2710154159411235,219.5101348876953,,,1.2295082707924543,,26040.8359375,1.1392946431836082,25847.8,,,0.7468176692020239,,30498.73046875,2.0287886576063174,30226.805078125,,,0.8996167141124439,,26136.978515625,1.8902501699803675,25847.926953125,,,1.1182775432017946,,131.5322723388672,1.5197999022971587,130.6688995361328,,,0.6607332010901596,,44428.50390625,3.1086910957552893,43471.18046875,,,2.20220253321207,,54.68816375732422,-1.3068627453005188,,,,,
2023-08-27 23:00:00+00:00,31670.21484375,1.783514399393682,31478.854296875,,,0.6079018793704833,,223.64297485351562,1.4705780541629965,221.63249816894532,,,0.907121789981254,,146.531005859375,0.3176655318011923,145.85440368652343,,,0.46388875189929574,,420.89923095703125,-1.3859001551281502,,,,,,17.200000762939453,7.634551036616566,,,,,,222.2090301513672,1.2710154159411235,219.5101348876953,,,1.2295082707924543,,26040.8359375,1.1392946431836082,25847.8,,,0.7468176692020239,,30498.73046875,2.0287886576063174,30226.805078125,,,0.8996167141124439,,26136.978515625,1.8902501699803675,25847.926953125,,,1.1182775432017946,,131.5322723388672,1.5197999022971587,130.6688995361328,,,0.6607332010901596,,44428.50390625,3.1086910957552893,43471.18046875,,,2.20220253321207,,54.68816375732422,-1.3068627453005188,,,,,
2023-08-28 04:00:00+00:00,31670.21484375,1.783514399393682,31478.854296875,,,0.6079018793704833,,223.64297485351562,1.4705780541629965,221.63249816894532,,,0.907121789981254,,146.531005859375,0.3176655318011923,145.85440368652343,,,0.46388875189929574,,423.8665466308594,0.704994320631358,423.390576171875,,,0.1124187655020323,,17.200000762939453,7.634551036616566,,,,,,222.2090301513672,1.2710154159411235,219.5101348876953,,,1.2295082707924543,,26040.8359375,1.1392946431836082,25847.8,,,0.7468176692020239,,30498.73046875,2.0287886576063174,30226.805078125,,,0.8996167141124439,,26136.978515625,1.8902501699803675,25847.926953125,,,1.1182775432017946,,131.5322723388672,1.5197999022971587,130.6688995361328,,,0.6607332010901596,,44428.50390625,3.1086910957552893,43471.18046875,,,2.20220253321207,,54.97233581542969,0.5196225994466896,54.83666229248047,,,0.24741389661095972,
2023-08-28 05:00:00+00:00,31670.21484375,1.783514399393682,31478.854296875,,,0.6079018793704833,,223.64297485351562,1.4705780541629965,221.63249816894532,,,0.907121789981254,,146.531005859375,0.3176655318011923,145.85440368652343,,,0.46388875189929574,,423.8665466308594,0.704994320631358,423.390576171875,,,0.1124187655020323,,15.680000305175781,-8.837211571750569,16.591999816894532,,,-5.496621997247867,,222.2090301513672,1.2710154159411235,219.5101348876953,,,1.2295082707924543,,26040.8359375,1.1392946431836082,25847.8,,,0.7468176692020239,,30498.73046875,2.0287886576063174,30226.805078125,,,0.8996167141124439,,26136.978515625,1.8902501699803675,25847.926953125,,,1.1182775432017946,,131.5322723388672,1.5197999022971587,130.6688995361328,,,0.6607332010901596,,44428.50390625,3.1086910957552893,43471.18046875,,,2.20220253321207,,54.97233581542969,0.5196225994466896,54.83666229248047,,,0.24741389661095972,
2023-08-28 15:00:00+00:00,31670.21484375,0.0,31540.08984375,,,0.4125701627504579,,224.01876831054688,0.1680327572450624,222.3840789794922,,,0.7350748032665753,,146.531005859375,0.3176655318011923,145.85440368652343,,,0.46388875189929574,,423.8665466308594,0.704994320631358,423.390576171875,,,0.1124187655020323,,15.680000305175781,-8.837211571750569,16.591999816894532,,,-5.496621997247867,,222.1190643310547,-0.04048702262514636,220.4277587890625,,,0.7672833726947619,,26055.029296875,0.0545042386852046,25923.5,,,0.5073747637278917,,30400.916015625,-0.32071647449465335,30297.23203125,,,0.34222263033155625,,26085.193359375,-0.19812984970333236,25901.59453125,,,0.7088321450769729,,131.22933959960938,-0.23031057995969162,130.737060546875,,,0.3765413194048915,,44578.3828125,0.33734853319902225,43806.525,,,1.76196996337874,,54.97233581542969,0.5196225994466896,54.83666229248047,,,0.24741389661095972,
2023-08-28 23:00:00+00:00,31670.21484375,0.0,31540.08984375,,,0.4125701627504579,,224.01876831054688,0.1680327572450624,222.3840789794922,,,0.7350748032665753,,146.46400451660156,-0.04572502753290575,145.89960327148438,,,0.38684220687493276,,423.8665466308594,0.704994320631358,423.390576171875,,,0.1124187655020323,,15.680000305175781,-8.837211571750569,16.591999816894532,,,-5.496621997247867,,222.1190643310547,-0.04048702262514636,220.4277587890625,,,0.7672833726947619,,26055.029296875,0.0545042386852046,25923.5,,,0.5073747637278917,,30400.916015625,-0.32071647449465335,30297.23203125,,,0.34222263033155625,,26085.193359375,-0.19812984970333236,25901.59453125,,,0.7088321450769729,,131.22933959960938,-0.23031057995969162,130.737060546875,,,0.3765413194048915,,44578.3828125,0.33734853319902225,43806.525,,,1.76196996337874,,54.97233581542969,0.5196225994466896,54.83666229248047,,,0.24741389661095972,
2023-08-29 04:00:00+00:00,31670.21484375,0.0,31540.08984375,,,0.4125701627504579,,224.01876831054688,0.1680327572450624,222.3840789794922,,,0.7350748032665753,,146.46400451660156,-0.04572502753290575,145.89960327148438,,,0.38684220687493276,,426.5543518066406,0.6341159020794462,424.0495361328125,,,0.5906894030992734,,15.680000305175781,-8.837211571750569,16.591999816894532,,,-5.496621997247867,,222.1190643310547,-0.04048702262514636,220.4277587890625,,,0.7672833726947619,,26055.029296875,0.0545042386852046,25923.5,,,0.5073747637278917,,30400.916015625,-0.32071647449465335,30297.23203125,,,0.34222263033155625,,26085.193359375,-0.19812984970333236,25901.59453125,,,0.7088321450769729,,131.22933959960938,-0.23031057995969162,130.737060546875,,,0.3765413194048915,,44578.3828125,0.33734853319902225,43806.525,,,1.76196996337874,,55.6231575012207,1.1839076439759788,55.076829528808595,,,0.9919379475653088,
2023-08-29 05:00:00+00:00,31670.21484375,0.0,31540.08984375,,,0.4125701627504579,,224.01876831054688,0.1680327572450624,222.3840789794922,,,0.7350748032665753,,146.46400451660156,-0.04572502753290575,145.89960327148438,,,0.38684220687493276,,426.5543518066406,0.6341159020794462,424.0495361328125,,,0.5906894030992734,,15.079999923706055,-3.826532970612717,16.181999969482423,,,-6.810036138021419,,222.1190643310547,-0.04048702262514636,220.4277587890625,,,0.7672833726947619,,26055.029296875,0.0545042386852046,25923.5,,,0.5073747637278917,,30400.916015625,-0.32071647449465335,30297.23203125,,,0.34222263033155625,,26085.193359375,-0.19812984970333236,25901.59453125,,,0.7088321450769729,,131.22933959960938,-0.23031057995969162,130.737060546875,,,0.3765413194048915,,44578.3828125,0.33734853319902225,43806.525,,,1.76196996337874,,55.6231575012207,1.1839076439759788,55.076829528808595,,,0.9919379475653088,
2023-08-29 15:00:00+00:00,31804.16796875,0.42296247644948437,31597.498046875,,,0.6540705266233562,,225.0522003173828,0.46131492224050774,223.09808349609375,,,0.8759003173253513,,146.46400451660156,-0.04572502753290575,145.89960327148438,,,0.38684220687493276,,426.5543518066406,0.6341159020794462,424.0495361328125,,,0.5906894030992734,,15.079999923706055,-3.826532970612717,16.181999969482423,,,-6.810036138021419,,224.90792846679688,1.2555717106684572,221.74122314453126,,,1.4281085300055147,,26182.7734375,0.49028592203625987,26004.877734375,,,0.6840859047371899,,30616.109375,0.7078515636318228,30377.440625,,,0.7856776117063046,,26315.869140625,0.8843169305743137,26001.397265625,,,1.2094422149218305,,131.3429412841797,0.08656729121470086,130.89231567382814,,,0.3442720132436724,,45065.4765625,1.0926680585268356,44181.2125,,,2.0014481551406007,,55.6231575012207,1.1839076439759788,55.076829528808595,,,0.9919379475653088,
2023-08-29 23:00:00+00:00,31804.16796875,0.42296247644948437,31597.498046875,,,0.6540705266233562,,225.0522003173828,0.46131492224050774,223.09808349609375,,,0.8759003173253513,,145.98800659179688,-0.3249931110211657,145.9446044921875,,,0.02973874900027841,,426.5543518066406,0.6341159020794462,424.0495361328125,,,0.5906894030992734,,15.079999923706055,-3.826532970612717,16.181999969482423,,,-6.810036138021419,,224.90792846679688,1.2555717106684572,221.74122314453126,,,1.4281085300055147,,26182.7734375,0.49028592203625987,26004.877734375,,,0.6840859047371899,,30616.109375,0.7078515636318228,30377.440625,,,0.7856776117063046,,26315.869140625,0.8843169305743137,26001.397265625,,,1.2094422149218305,,131.3429412841797,0.08656729121470086,130.89231567382814,,,0.3442720132436724,,45065.4765625,1.0926680585268356,44181.2125,,,2.0014481551406007,,55.6231575012207,1.1839076439759788,55.076829528808595,,,0.9919379475653088,
2023-08-30 04:00:00+00:00,31804.16796875,0.42296247644948437,31597.498046875,,,0.6540705266233562,,225.0522003173828,0.46131492224050774,223.09808349609375,,,0.8759003173253513,,145.98800659179688,-0.3249931110211657,145.9446044921875,,,0.02973874900027841,,432.7200927734375,1.4454760432480285,426.1709350585937,,,1.536744338030311,,15.079999923706055,-3.826532970612717,16.181999969482423,,,-6.810036138021419,,224.90792846679688,1.2555717106684572,221.74122314453126,,,1.4281085300055147,,26182.7734375,0.49028592203625987,26004.877734375,,,0.6840859047371899,,30616.109375,0.7078515636318228,30377.440625,,,0.7856776117063046,,26315.869140625,0.8843169305743137,26001.397265625,,,1.2094422149218305,,131.3429412841797,0.08656729121470086,130.89231567382814,,,0.3442720132436724,,45065.4765625,1.0926680585268356,44181.2125,,,2.0014481551406007,,56.00815963745117,0.6921615987406371,55.34082870483398,,,1.2058564142153865,
2023-08-30 05:00:00+00:00,31804.16796875,0.42296247644948437,31597.498046875,,,0.6540705266233562,,225.0522003173828,0.46131492224050774,223.09808349609375,,,0.8759003173253513,,145.98800659179688,-0.3249931110211657,145.9446044921875,,,0.02973874900027841,,432.7200927734375,1.4454760432480285,426.1709350585937,,,1.536744338030311,,14.449999809265137,-4.177719612919528,15.67800006866455,,,-7.832633333468371,,224.90792846679688,1.2555717106684572,221.74122314453126,,,1.4281085300055147,,26182.7734375,0.49028592203625987,26004.877734375,,,0.6840859047371899,,30616.109375,0.7078515636318228,30377.440625,,,0.7856776117063046,,26315.869140625,0.8843169305743137,26001.397265625,,,1.2094422149218305,,131.3429412841797,0.08656729121470086,130.89231567382814,,,0.3442720132436724,,45065.4765625,1.0926680585268356,44181.2125,,,2.0014481551406007,,56.00815963745117,0.6921615987406371,55.34082870483398,,,1.2058564142153865,
2023-08-30 15:00:00+00:00,32081.638671875,0.8724350324071928,31668.301171875,,,1.3052089461846204,,226.36746215820312,0.5844252306644648,223.89664001464843,,,1.1035548114491784,,145.98800659179688,-0.3249931110211657,145.9446044921875,,,0.02973874900027841,,432.7200927734375,1.4454760432480285,426.1709350585937,,,1.536744338030311,,14.449999809265137,-4.177719612919528,15.67800006866455,,,-7.832633333468371,,224.8179473876953,-0.04000796224258307,222.6948272705078,,,0.9533764853049567,,26438.26171875,0.9757876943780053,26092.879296875,,,1.3236654259017173,,30821.521484375,0.6709281929294875,30445.911328125,,,1.2336965453322581,,26725.435546875,1.556347632150712,26183.11328125,,,2.0712673080529447,,132.9144287109375,1.1964764999115252,131.3164306640625,,,1.2169063983798423,,45337.125,0.6027861197101858,44499.69765625,,,1.8818719853310832,,56.00815963745117,0.6921615987406371,55.34082870483398,,,1.2058564142153865,
2023-08-30 23:00:00+00:00,32081.638671875,0.8724350324071928,31668.301171875,,,1.3052089461846204,,226.36746215820312,0.5844252306644648,223.89664001464843,,,1.1035548114491784,,146.0989990234375,0.07602845893428523,146.22980346679688,,,-0.08945128849132407,,432.7200927734375,1.4454760432480285,426.1709350585937,,,1.536744338030311,,14.449999809265137,-4.177719612919528,15.67800006866455,,,-7.832633333468371,,224.8179473876953,-0.04000796224258307,222.6948272705078,,,0.9533764853049567,,26438.26171875,0.9757876943780053,26092.879296875,,,1.3236654259017173,,30821.521484375,0.6709281929294875,30445.911328125,,,1.2336965453322581,,26725.435546875,1.556347632150712,26183.11328125,,,2.0712673080529447,,132.9144287109375,1.1964764999115252,131.3164306640625,,,1.2169063983798423,,45337.125,0.6027861197101858,44499.69765625,,,1.8818719853310832,,56.00815963745117,0.6921615987406371,55.34082870483398,,,1.2058564142153865,
2023-08-31 04:00:00+00:00,32081.638671875,0.8724350324071928,31668.301171875,,,1.3052089461846204,,226.36746215820312,0.5844252306644648,223.89664001464843,,,1.1035548114491784,,146.0989990234375,0.07602845893428523,146.22980346679688,,,-0.08945128849132407,,434.50244140625,0.4118941233786755,427.7085327148437,,,1.5884435712054916,,14.449999809265137,-4.177719612919528,15.67800006866455,,,-7.832633333468371,,224.8179473876953,-0.04000796224258307,222.6948272705078,,,0.9533764853049567,,26438.26171875,0.9757876943780053,26092.879296875,,,1.3236654259017173,,30821.521484375,0.6709281929294875,30445.911328125,,,1.2336965453322581,,26725.435546875,1.556347632150712,26183.11328125,,,2.0712673080529447,,132.9144287109375,1.1964764999115252,131.3164306640625,,,1.2169063983798423,,45337.125,0.6027861197101858,44499.69765625,,,1.8818719853310832,,55.907325744628906,-0.180034290494413,55.43982849121094,,,0.8432516227788858,
2023-08-31 05:00:00+00:00,32081.638671875,0.8724350324071928,31668.301171875,,,1.3052089461846204,,226.36746215820312,0.5844252306644648,223.89664001464843,,,1.1035548114491784,,146.0989990234375,0.07602845893428523,146.22980346679688,,,-0.08945128849132407,,434.50244140625,0.4118941233786755,427.7085327148437,,,1.5884435712054916,,13.880000114440918,-3.944634618325349,15.25800018310547,,,-9.031328169666377,,224.8179473876953,-0.04000796224258307,222.6948272705078,,,0.9533764853049567,,26438.26171875,0.9757876943780053,26092.879296875,,,1.3236654259017173,,30821.521484375,0.6709281929294875,30445.911328125,,,1.2336965453322581,,26725.435546875,1.556347632150712,26183.11328125,,,2.0712673080529447,,132.9144287109375,1.1964764999115252,131.3164306640625,,,1.2169063983798423,,45337.125,0.6027861197101858,44499.69765625,,,1.8818719853310832,,55.907325744628906,-0.180034290494413,55.43982849121094,,,0.8432516227788858,
